emiten_code,year,date,eps,per,pbv,bvps,ebitda,roa,roe,fcf,fcf_ps,gdp_forecast,political_stability,inflation_forecast,return
BBTN,2021,Q2,27.85,49.19,0.73,1880.09,589989000000.0,0.08,1.48,1583211000000.0,149.5,3.7,17.9,3.0,-21.14284979192261
BBTN,2021,Q1,59.03,29.14,0.95,1805.19,973676000000.0,0.17,3.27,14793299000000.0,1396.91,3.7,17.9,3.0,1.4492659053833628
BBTN,2020,Q4,45.57,37.85,0.91,1887.43,942246000000.0,0.13,2.41,-7337013000000.0,-692.82,-2.2,18.4,3.0,41.39410435023298
BBTN,2020,Q3,33.26,36.08,0.72,1663.45,619324000000.0,0.1,2.0,36538636000000.0,3450.3,-2.2,18.4,3.0,-2.3998199009455283
BBTN,2020,Q2,29.32,42.46,0.77,1616.25,685732000000.0,0.1,1.81,3792362000000.0,358.11,-2.2,18.4,3.0,48.808726181223705
BBTN,2020,Q1,43.16,19.46,0.54,1557.06,611750000000.0,0.15,2.77,-7259256000000.0,-685.48,-2.2,18.4,3.0,-60.377188185259726
BBTN,2019,Q4,-55.92,-37.91,0.94,2250.82,-422948000000.0,-0.19,-2.48,3923600000000.0,370.5,5.1,17.5,3.5,7.614204496757419
BBTN,2019,Q3,-47.67,-41.12,0.86,2277.65,-602903000000.0,-0.16,-2.09,-3972302000000.0,-375.1,5.1,17.5,3.5,-20.883586785526997
BBTN,2019,Q2,55.07,44.67,1.06,2328.7,868898000000.0,0.19,2.36,2561711000000.0,241.9,5.1,17.5,3.5,2.049176546570101
BBTN,2019,Q1,68.29,35.73,1.05,2316.7,992958000000.0,0.24,2.95,-17707931000000.0,-1672.14,5.1,17.5,3.5,-3.9370008951758066
BBTN,2018,Q4,53.99,47.05,1.13,2251.22,865483000000.0,0.19,2.4,17890373000000.0,1689.36,5.3,15.6,3.5,-3.422212711320353
BBTN,2018,Q3,76.72,34.28,1.2,2195.45,1176162100344.0,0.3,3.49,-4800835000000.0,-453.34,5.3,15.6,3.5,7.346813134306409
BBTN,2018,Q2,69.82,35.09,1.16,2113.22,891898899656.0,0.28,3.3,1271107000000.0,120.03,5.3,15.6,3.5,-34.49195366321257
BBTN,2018,Q1,64.62,58.81,1.85,2050.74,924140000000.0,0.26,3.15,-17297818000000.0,-1633.41,5.3,15.6,3.5,4.761949804515077
BBTN,2017,Q4,96.52,36.99,1.75,2045.65,0.0,0.39,4.72,12146701000000.0,1147.0,5.1,17.1,4.0,12.618242763400852
BBTN,2017,Q3,69.33,45.43,1.62,1944.29,0.0,0.32,3.57,-1697577000000.0,-160.3,5.1,17.1,4.0,21.923068597527973
BBTN,2017,Q2,63.9,40.69,1.39,1874.55,0.0,0.3,3.41,2391471000000.0,225.82,5.1,17.1,4.0,13.043414426450939
BBTN,2017,Q1,56.13,40.44,1.25,1812.69,0.0,0.28,3.1,-12916261000000.0,-1219.67,5.1,17.1,4.0,32.184212909653134
BBTN,2016,Q4,94.2,18.47,0.96,1806.47,0.0,0.47,5.21,11212275000000.0,1058.76,5.1,21.4,4.0,-11.22456597770593
BBTN,2016,Q3,54.68,35.11,1.12,1713.94,0.0,0.29,3.19,-2032481000000.0,-191.92,5.1,21.4,4.0,15.293751531162892
BBTN,2016,Q2,52.05,32.95,1.04,1656.91,0.0,0.29,3.14,3318171000000.0,313.33,5.1,21.4,4.0,-2.2984564826435143
BBTN,2016,Q1,46.41,37.6,1.28,1360.15,0.0,0.28,3.41,-2999644000000.0,-283.46,5.1,21.4,4.0,34.36304846672692
BBTN,2015,Q4,59.39,21.81,0.99,1309.74,0.0,0.37,4.53,-816503000000.0,-77.16,5.2,17.1,4.0,29.500225123818108
BBTN,2015,Q3,36.97,26.91,0.8,1244.16,0.0,0.24,2.97,3649088000000.0,344.83,5.2,17.1,4.0,-16.318149278474824
BBTN,2015,Q2,40.59,29.32,0.99,1207.27,0.0,0.28,3.36,1055815000000.0,99.91,5.2,17.1,4.0,-3.6292006317967895
BBTN,2015,Q1,38.07,32.97,1.07,1171.86,0.0,0.27,3.25,-2443345000000.0,-231.21,5.2,17.1,4.0,2.9041689630369927
BBYB,2024,Q3,0.85,334.12,0.94,302.83,26821000000.0,0.06,0.28,-561373000000.0,-46.63,5.0,17.1,2.5,15.447154471544716
BBYB,2024,Q2,-1.69,-145.56,0.83,295.89,-3286000000.0,-0.11,-0.57,1223086000000.0,101.6,5.0,17.1,2.5,-11.510791366906476
BBYB,2024,Q1,1.18,235.59,0.92,300.87,31823000000.0,0.08,0.39,-529412000000.0,-43.98,5.0,17.1,2.5,-36.23853211009174
BBYB,2023,Q4,-0.59,-738.98,1.58,276.03,7836000000.0,-0.04,-0.21,2333288742094.0,193.81,4.9,17.5,3.0,40.64516129032258
BBYB,2023,Q3,-19.88,-15.59,1.16,268.33,-225821000000.0,-1.23,-7.41,160165000000.0,13.3,4.9,17.5,3.0,-36.734693877551024
BBYB,2023,Q2,-21.46,-22.74,1.68,290.62,-242398000000.0,-1.32,-7.38,-430284000000.0,-35.74,4.9,17.5,3.0,-18.333333333333332
BBYB,2023,Q1,-5.68,-105.63,1.95,307.86,-54151000000.0,-0.36,-1.85,-2063172000000.0,-171.38,4.9,17.5,3.0,-7.6923076923076925
BBYB,2022,Q4,-19.94,-32.35,1.62,397.44,-168731000000.0,-0.95,-5.02,-1162727161841.0,-123.41,5.2,15.5,3.0,-17.6182811371212
BBYB,2022,Q3,1.09,811.93,3.7,239.14,22035000000.0,0.06,0.46,-502101000000.0,-53.29,5.2,15.5,3.0,-14.212866819610106
BBYB,2022,Q2,-20.67,-47.65,4.33,227.48,-182429956135.0,-1.36,-9.08,-1155806890725.0,-122.68,5.2,15.5,3.0,-55.82956733886266
BBYB,2022,Q1,-44.23,-50.42,8.53,261.55,-403289043865.0,-3.33,-16.91,2820637890725.0,299.38,5.2,15.5,3.0,-15.530250784970749
BBYB,2021,Q4,-76.58,-34.34,8.57,306.72,-720552460523.0,-6.36,-24.97,-254551968141.0,-27.02,3.7,17.9,3.0,91.30347054075868
BBYB,2021,Q3,-17.6,-78.41,9.35,147.61,-122935030213.0,-1.63,-11.92,397608114373.0,53.05,3.7,17.9,3.0,236.58804168952278
BBYB,2021,Q2,-11.02,-37.21,2.49,164.58,-82685711161.0,-1.18,-6.7,123347207199.0,16.46,3.7,17.9,3.0,-14.217531594514654
BBYB,2021,Q1,-7.55,-67.55,3.2,159.38,-22833420385.0,-0.88,-4.73,-29162154744.0,-4.38,3.7,17.9,3.0,65.77393113183018
BBYB,2020,Q4,1.73,169.94,1.75,168.22,39004672564.0,0.21,1.03,35732636512.0,5.36,-2.2,18.4,3.0,9.559661403223172
BBYB,2020,Q3,-2.25,-118.22,1.6,166.27,-6153511675.0,-0.35,-1.35,-161496314950.0,-24.24,-2.2,18.4,3.0,16.24012488764843
BBYB,2020,Q2,0.93,251.61,1.59,147.43,13205143746.0,0.15,0.63,-68719470443.0,-10.42,-2.2,18.4,3.0,-10.689086991423386
BBYB,2020,Q1,2.14,128.97,1.77,155.94,20921126013.0,0.27,1.37,18781966470.0,3.05,-2.2,18.4,3.0,-7.744777050202684
BBYB,2019,Q4,0.54,518.52,1.82,153.49,12236048687.0,0.06,0.35,-20410415450.0,-3.31,5.1,17.5,3.5,1.4271595176912488
BBYB,2019,Q3,0.0,0.0,0.0,0.0,5656725682.0,0.0,0.0,-90420109341.0,0.0,5.1,17.5,3.5,0.7207135462291958
BBYB,2019,Q2,-0.8,-345.0,1.94,142.21,-2860595159.0,-0.1,-0.56,-145015602820.0,-25.61,5.1,17.5,3.5,0.0
BBYB,2019,Q1,2.51,106.77,1.97,136.04,14609253348.0,0.29,1.84,-67042579731.0,-11.84,5.1,17.5,3.5,-2.112566261303405
BBYB,2018,Q4,-37.0,-7.57,2.42,115.62,-209919736979.0,-4.24,-32.0,-103000855118.0,-19.84,5.3,15.6,3.5,-5.335399601505417
BBYB,2018,Q3,0.73,402.74,1.94,151.31,-230268696.0,0.08,0.48,-34300555708.0,-6.61,5.3,15.6,3.5,-3.2244242099625167
BBYB,2018,Q2,4.53,67.33,2.01,151.79,41030788630.0,0.48,2.99,-67617469740.0,-13.02,5.3,15.6,3.5,-12.922483753614628
BBYB,2018,Q1,5.91,60.74,2.4,149.38,39134973468.0,0.57,3.96,-165774021653.0,-35.22,5.3,15.6,3.5,-11.00011069293779
BBYB,2017,Q4,-9.49,-41.52,2.74,143.9,0.0,-0.89,-6.59,267974438003.0,57.03,5.1,17.1,4.0,14.943698708569253
BBYB,2017,Q3,4.25,81.41,2.02,171.04,0.0,0.38,2.48,-35823536558.0,-8.53,5.1,17.1,4.0,-2.7951270793395646
BBYB,2017,Q2,3.02,117.55,2.16,164.41,0.0,0.28,1.84,20107265989.0,4.79,5.1,17.1,4.0,-18.634431054869303
BBYB,2017,Q1,6.78,65.34,2.77,160.14,0.0,0.63,4.24,34072412009.0,8.11,5.1,17.1,4.0,0.4549015643559381
BBYB,2016,Q4,3.29,131.0,2.81,153.11,0.0,0.33,2.15,-18868198790.0,-4.49,5.1,21.4,4.0,50.00189544713597
BBYB,2016,Q3,5.8,49.48,1.89,151.84,0.0,0.62,3.82,-95791993464.0,-23.8,5.1,21.4,4.0,75.90690850893573
BBYB,2016,Q2,4.67,35.97,1.15,145.48,0.0,0.52,3.21,-82329989864.0,-20.46,5.1,21.4,4.0,-19.519132721515593
BBYB,2016,Q1,4.78,40.59,1.28,151.31,0.0,0.36,3.16,-155321514897.0,-61.75,5.1,21.4,4.0,-43.004404747338796
BBYB,2015,Q4,1.46,244.52,2.46,145.31,0.0,0.11,1.01,-168556485204.0,-67.02,5.2,17.1,4.0,306.3136962465822
BBYB,2015,Q3,3.72,21.77,0.64,126.93,0.0,0.3,2.93,-53267754448.0,-21.18,5.2,17.1,4.0,11.76552298930407
BBYB,2015,Q2,2.36,33.47,0.65,121.74,0.0,0.19,1.93,302026517264.0,120.08,5.2,17.1,4.0,-8.595733875063496
BBYB,2015,Q1,2.36,36.02,0.7,121.93,0.0,0.23,1.93,-29778329868.0,-11.84,5.2,17.1,4.0,-51.05642555306984
BCIC,2024,Q3,4.13,32.69,0.62,218.1,92684000000.0,0.18,1.89,335406000000.0,18.52,5.0,17.1,2.5,49.45054945054945
BCIC,2024,Q2,2.35,38.72,0.43,209.81,51878000000.0,0.1,1.12,-508314000000.0,-28.07,5.0,17.1,2.5,-12.5
BCIC,2024,Q1,2.43,42.8,0.49,210.2,61262000000.0,0.11,1.16,-1048942000000.0,-57.92,5.0,17.1,2.5,-13.333333333333334
BCIC,2023,Q4,-4.61,-26.03,0.58,207.61,-66612000000.0,-0.21,-2.22,3887357000000.0,214.65,4.9,17.5,3.0,-14.285714285714285
BCIC,2023,Q3,1.14,121.93,0.66,210.62,76526000000.0,0.06,0.54,-2052002000000.0,-113.31,4.9,17.5,3.0,32.075471698113205
BCIC,2023,Q2,0.96,110.42,0.5,212.68,56748000000.0,0.05,0.45,2182028000000.0,120.49,4.9,17.5,3.0,-3.6363636363636362
BCIC,2023,Q1,4.04,27.48,0.53,210.35,64933000000.0,0.22,1.92,-1655868000000.0,-91.43,4.9,17.5,3.0,-42.70833333333333
BCIC,2022,Q4,0.09,1933.33,0.85,205.76,-21849000000.0,0.0,0.04,1429643000000.0,78.94,5.2,15.5,3.0,32.41379310344827
BCIC,2022,Q3,3.83,37.86,0.79,182.55,84543000000.0,0.23,2.1,-1012704000000.0,-55.92,5.2,15.5,3.0,-4.605263157894736
BCIC,2022,Q2,1.16,132.76,0.82,187.08,35274000000.0,0.06,0.62,-318465000000.0,-22.52,5.2,15.5,3.0,-10.059171597633137
BCIC,2022,Q1,-0.05,-3340.0,0.89,187.16,16703000000.0,-0.0,-0.03,-190690000000.0,-13.48,5.2,15.5,3.0,-17.96116504854369
BCIC,2021,Q4,-7.6,-27.11,1.1,188.07,-180377000000.0,-0.5,-4.04,1905939000000.0,134.77,3.7,17.9,3.0,-0.9615384615384616
BCIC,2021,Q3,-4.24,-49.06,1.45,143.27,-13225000000.0,-0.24,-2.96,-658621000000.0,-65.78,3.7,17.9,3.0,-70.28571428571428
BCIC,2021,Q2,-14.67,-47.72,5.0,140.09,-127085000000.0,-0.85,-10.47,291240000000.0,29.09,3.7,17.9,3.0,0.0
BCIC,2021,Q1,-14.84,-47.17,4.82,145.3,-134239000000.0,-0.89,-10.22,-22533000000.0,-2.25,3.7,17.9,3.0,0.0
BCIC,2020,Q4,-6.46,-108.36,4.86,144.15,-93871000000.0,-0.4,-4.48,-2920016000000.0,-291.65,-2.2,18.4,3.0,0.0
BCIC,2020,Q3,-10.31,-67.9,4.61,151.7,-95318000000.0,-0.64,-6.79,-1284543000000.0,-128.3,-2.2,18.4,3.0,0.0
BCIC,2020,Q2,-32.5,-153846.15,31426.78,159.1,-333387000000.0,-1.99,-20.43,798462000000.0,79.75,-2.2,18.4,3.0,55.55555555555556
BCIC,2020,Q1,0.88,5681818.18,27460.46,182.08,11385000000.0,0.05,0.48,1316928000000.0,131.53,-2.2,18.4,3.0,0.0
BCIC,2019,Q4,0.02,250000000.0,29907.88,167.18,37409000000.0,0.0,0.01,767809000000.0,76.69,5.1,17.5,3.5,0.0
BCIC,2019,Q3,14.34,348675.03,30590.39,163.45,187952000000.0,0.84,8.77,57053000000.0,5.7,5.1,17.5,3.5,0.0
BCIC,2019,Q2,7.14,700280.11,0.0,0.0,-70193000000.0,0.0,0.0,-937025000000.0,-93.59,5.1,17.5,3.5,0.0
BCIC,2019,Q1,-16.56,-301932.37,41462.81,120.59,-115865000000.0,-0.92,-13.73,222000000.0,0.02,5.1,17.5,3.5,0.0
BCIC,2018,Q4,-40.06,-124812.78,38072.03,131.33,-298767000000.0,-2.25,-30.5,623330000000.0,62.26,5.3,15.6,3.5,0.0
BCIC,2018,Q3,0.0,0.0,0.0,0.0,4729100344.0,0.0,0.0,589957000000.0,589957000000.0,5.3,15.6,3.5,800.0
BCIC,2018,Q2,-6994000000.0,-0.0,0.0,0.0,-11234100344.0,0.0,0.0,0.0,0.0,5.3,15.6,3.5,0.0
BCIC,2018,Q1,6994000000.0,0.0,0.0,1474907000000.0,23019000000.0,0.04,0.47,0.0,0.0,5.3,15.6,3.5,0.0
BCIC,2017,Q4,121534000000.0,0.0,0.0,1512324000000.0,0.0,0.71,8.04,-151164000000.0,-151164000000.0,5.1,17.1,4.0,0.0
BCIC,2017,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,17.1,4.0,0.0
BCIC,2017,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49698000000.0,0.0,5.1,17.1,4.0,0.0
BCIC,2017,Q1,42220000000.0,0.0,0.0,1406572000000.0,0.0,0.26,3.0,49698000000.0,49698000000.0,5.1,17.1,4.0,0.0
BCIC,2016,Q4,-622585000000.0,-0.0,0.0,1353263000000.0,0.0,-3.88,-46.01,247003000000.0,247003000000.0,5.1,21.4,4.0,0.0
BCIC,2016,Q3,11456000000.0,0.0,0.0,993832000000.0,0.0,0.08,1.15,41890000000.0,41890000000.0,5.1,21.4,4.0,0.0
BCIC,2016,Q2,-73521000000.0,-0.0,0.0,976208000000.0,0.0,-0.52,-7.53,-223804000000.0,-223804000000.0,5.1,21.4,4.0,0.0
BCIC,2016,Q1,-34072000000.0,-0.0,0.0,976042000000.0,0.0,-0.25,-3.49,-327812000000.0,-327812000000.0,5.1,21.4,4.0,0.0
BCIC,2015,Q4,-235993000000.0,-0.0,0.0,998153000000.0,0.0,-1.79,-23.64,-1839390000000.0,-1839390000000.0,5.2,17.1,4.0,0.0
BCIC,2015,Q3,-203631000000.0,-0.0,0.0,1262479000000.0,0.0,-1.53,-16.13,198214000000.0,198214000000.0,5.2,17.1,4.0,0.0
BCIC,2015,Q2,-139753000000.0,-0.0,0.0,1081659000000.0,0.0,-1.12,-12.92,351570000000.0,351570000000.0,5.2,17.1,4.0,0.0
BCIC,2015,Q1,-96633000000.0,-0.0,0.0,1230553000000.0,0.0,-0.78,-7.85,-1541669000000.0,-1541669000000.0,5.2,17.1,4.0,0.0
BDMN,2024,Q3,89.7,28.99,0.5,5167.8,1326529000000.0,0.36,1.74,5378645000000.0,550.33,5.0,17.1,2.5,0.0
BDMN,2024,Q2,63.81,40.43,0.51,5048.48,1031965000000.0,0.27,1.26,-432346000000.0,-44.24,5.0,17.1,2.5,-13.087248322147651
BDMN,2024,Q1,85.05,35.04,0.6,4995.52,1293737000000.0,0.37,1.7,-2531376000000.0,-259.0,5.0,17.1,2.5,7.194244604316546
BDMN,2023,Q4,96.48,28.81,0.55,5037.74,1468208000000.0,0.43,1.92,3181336000000.0,325.5,4.9,17.5,3.0,-3.1358885017421603
BDMN,2023,Q3,107.77,26.54,0.58,4940.74,1561457000000.0,0.51,2.18,36927000000.0,3.78,4.9,17.5,3.0,-2.04778156996587
BDMN,2023,Q2,70.55,41.53,0.61,4842.78,1117877000000.0,0.34,1.46,-7710503000000.0,-788.92,4.9,17.5,3.0,2.0905923344947737
BDMN,2023,Q1,83.71,34.29,0.6,4759.05,1274576000000.0,0.4,1.76,-2581942000000.0,-264.18,4.9,17.5,3.0,5.128205128205128
BDMN,2022,Q4,79.49,34.34,0.57,4792.9,1334106000000.0,0.39,1.66,2004109000000.0,205.05,5.2,15.5,3.0,7.0588235294117645
BDMN,2022,Q3,84.97,29.89,0.54,4693.1,1282470000000.0,0.44,1.81,-6586837000000.0,-673.94,5.2,15.5,3.0,8.51063829787234
BDMN,2022,Q2,85.43,27.51,0.51,4629.73,1270317000000.0,0.43,1.85,8721965000000.0,892.4,5.2,15.5,3.0,-3.6885245901639343
BDMN,2022,Q1,88.0,27.73,0.53,4565.7,1309404000000.0,0.44,1.93,-12738982000000.0,-1303.41,5.2,15.5,3.0,3.829787234042553
BDMN,2021,Q4,16.63,141.31,0.52,4557.11,408445000000.0,0.08,0.36,5370365000000.0,549.48,3.7,17.9,3.0,-11.320754716981133
BDMN,2021,Q3,42.07,63.23,0.59,4528.51,847587000000.0,0.22,0.93,4628716000000.0,473.6,3.7,17.9,3.0,29.268292682926827
BDMN,2021,Q2,48.7,41.89,0.46,4479.4,836090000000.0,0.25,1.09,4014893000000.0,410.79,3.7,17.9,3.0,-25.454545454545453
BDMN,2021,Q1,53.39,51.13,0.61,4448.84,939618000000.0,0.27,1.2,733269000000.0,75.03,3.7,17.9,3.0,-12.420382165605096
BDMN,2020,Q4,-47.99,-65.43,0.71,4410.66,12216000000.0,-0.23,-1.09,10664796000000.0,1091.19,-2.2,18.4,3.0,42.72727272727273
BDMN,2020,Q3,64.62,33.58,0.49,4453.92,1162417000000.0,0.32,1.45,-2405901000000.0,-246.16,-2.2,18.4,3.0,-18.81918819188192
BDMN,2020,Q2,-40.95,-65.69,0.62,4370.09,-200581000000.0,-0.21,-0.94,8390628000000.0,858.5,-2.2,18.4,3.0,28.436018957345972
BDMN,2020,Q1,127.43,16.4,0.48,4383.86,1955979000000.0,0.61,2.91,368962000000.0,37.75,-2.2,18.4,3.0,-46.58227848101266
BDMN,2019,Q4,151.13,26.14,0.86,4597.83,208599000000.0,0.76,3.29,-3595903000000.0,-367.92,5.1,17.5,3.5,-16.842105263157894
BDMN,2019,Q3,80.18,59.24,1.07,4444.64,1054419000000.0,0.4,1.8,-2657647000000.0,-271.92,5.1,17.5,3.5,-1.6563146997929608
BDMN,2019,Q2,89.99,53.34,1.1,4360.85,1205504000000.0,0.44,2.06,-2421856000000.0,-247.8,5.1,17.5,3.5,-47.78378378378378
BDMN,2019,Q1,97.36,95.52,2.18,4271.02,1311274000000.0,0.49,2.28,-762280000000.0,-79.53,5.1,17.5,3.5,21.710526315789476
BDMN,2018,Q4,92.26,82.38,1.76,4310.08,1447456000000.0,0.47,2.14,1804993000000.0,188.32,5.3,15.6,3.5,5.555555555555555
BDMN,2018,Q3,107.11,67.22,1.72,4189.37,1371540100344.0,0.57,2.56,-1290699000000.0,-134.66,5.3,15.6,3.5,12.5
BDMN,2018,Q2,100.88,63.19,1.56,4085.17,1262718899656.0,0.53,2.47,5298351000000.0,552.8,5.3,15.6,3.5,-5.88235294117647
BDMN,2018,Q1,108.96,63.1,1.72,3999.73,1589379000000.0,0.58,2.72,-1843457000000.0,-192.33,5.3,15.6,3.5,-2.158273381294964
BDMN,2017,Q4,67.58,102.84,1.72,4033.56,0.0,0.36,1.68,4137573000000.0,431.69,5.1,17.1,4.0,32.38095238095238
BDMN,2017,Q3,103.81,50.09,1.31,3968.06,0.0,0.57,2.62,-3463519000000.0,-361.36,5.1,17.1,4.0,2.4390243902439024
BDMN,2017,Q2,103.21,49.66,1.32,3869.34,0.0,0.56,2.67,4094088000000.0,427.15,5.1,17.1,4.0,6.770833333333333
BDMN,2017,Q1,109.51,42.92,1.22,3865.6,0.0,0.61,2.83,-1506939000000.0,-157.22,5.1,17.1,4.0,29.380053908355798
BDMN,2016,Q4,15.99,232.02,0.99,3750.07,0.0,0.09,0.43,2339770000000.0,244.12,5.1,21.4,4.0,-7.4812967581047385
BDMN,2016,Q3,81.59,49.64,1.08,3740.25,0.0,0.45,2.18,1226060000000.0,127.92,5.1,21.4,4.0,12.640449438202248
BDMN,2016,Q2,96.06,36.85,0.97,3653.54,0.0,0.53,2.63,-3934949000000.0,-410.55,5.1,21.4,4.0,-6.068601583113456
BDMN,2016,Q1,84.88,44.77,1.04,3637.71,0.0,0.45,2.33,-728100000000.0,-75.97,5.1,21.4,4.0,18.4375
BDMN,2015,Q4,52.0,61.54,0.9,3540.26,0.0,0.27,1.47,4370229000000.0,455.96,5.2,17.1,4.0,10.344827586206897
BDMN,2015,Q3,67.05,43.18,0.82,3512.72,0.0,0.33,1.91,-263360000000.0,-27.48,5.2,17.1,4.0,-31.76470588235294
BDMN,2015,Q2,58.99,72.89,1.25,3448.81,0.0,0.28,1.71,3717447000000.0,387.85,5.2,17.1,4.0,-17.073170731707318
BDMN,2015,Q1,71.66,71.52,1.47,3495.73,0.0,0.35,2.05,280161000000.0,29.23,5.2,17.1,4.0,13.259668508287293
BEKS,2024,Q3,0.08,287.5,0.71,32.33,17784000000.0,0.05,0.23,-142059000000.0,-2.74,5.0,17.1,2.5,0.0
BEKS,2024,Q2,0.03,766.67,0.72,32.16,0.0,0.02,0.09,8730000000.0,0.17,5.0,17.1,2.5,-25.806451612903224
BEKS,2024,Q1,0.04,850.0,1.06,32.19,31768000000.0,0.03,0.12,64505000000.0,1.24,5.0,17.1,2.5,-38.0
BEKS,2023,Q4,0.79,63.29,1.55,32.18,54969000000.0,0.6,2.46,-75331000000.0,-1.45,4.9,17.5,3.0,0.0
BEKS,2023,Q3,0.18,277.78,1.6,31.26,16807000000.0,0.14,0.59,-662424000000.0,-12.77,4.9,17.5,3.0,0.0
BEKS,2023,Q2,0.09,555.56,1.6,31.19,13207000000.0,0.06,0.28,746386000000.0,14.39,4.9,17.5,3.0,0.0
BEKS,2023,Q1,-0.55,-90.91,1.61,31.1,-29778000000.0,-0.4,-1.78,-352853000000.0,-6.8,4.9,17.5,3.0,0.0
BEKS,2022,Q4,-2.18,-22.94,1.58,31.65,-133921000000.0,-1.57,-6.9,-57182000000.0,-1.1,5.2,15.5,3.0,0.0
BEKS,2022,Q3,-0.83,-60.24,1.47,34.01,-43376000000.0,-0.55,-2.43,-188293000000.0,-3.63,5.2,15.5,3.0,0.0
BEKS,2022,Q2,-0.92,-54.35,1.43,34.86,-50437000000.0,-0.58,-2.64,-145247000000.0,-2.8,5.2,15.5,3.0,0.0
BEKS,2022,Q1,-0.68,-73.53,1.4,35.81,-35261000000.0,-0.41,-1.91,-218294000000.0,-4.21,5.2,15.5,3.0,-3.8461538461538463
BEKS,2021,Q4,-2.3,-23.48,1.48,36.46,-11168000000.0,-1.35,-6.32,-356666000000.0,-6.88,3.7,17.9,3.0,-39.39393939393939
BEKS,2021,Q3,-1.0,-95.0,2.98,31.84,-41863000000.0,-0.61,-3.15,204501000000.0,4.66,3.7,17.9,3.0,4.3922618323397
BEKS,2021,Q2,-1.29,-70.54,2.77,32.84,-62442000000.0,-0.83,-3.94,1214828000000.0,27.71,3.7,17.9,3.0,10.97758574129084
BEKS,2021,Q1,-1.03,-78.64,2.37,34.13,-44786000000.0,-0.82,-3.01,-440064000000.0,-10.04,3.7,17.9,3.0,-16.325838888261217
BEKS,2020,Q4,-26.56,-3.69,0.46,212.38,-110064000000.0,-3.19,-12.5,-1378849000000.0,-215.08,-2.2,18.4,3.0,-16.278849791903134
BEKS,2020,Q3,-0.59,-20.34,1.87,6.43,-36053000000.0,-0.61,-9.2,23674000000.0,0.37,-2.2,18.4,3.0,0.0
BEKS,2020,Q2,-1.06,-11.32,1.71,7.02,-33962000000.0,-1.0,-15.14,-462817000000.0,-7.22,-2.2,18.4,3.0,0.0
BEKS,2020,Q1,-0.5,-24.0,1.49,8.07,-32132000000.0,-0.39,-6.16,-166322000000.0,-2.59,-2.2,18.4,3.0,0.0
BEKS,2019,Q4,-0.45,-26.67,1.4,8.57,-28264000000.0,-0.36,-5.28,43641000000.0,0.68,5.1,17.5,3.5,0.0
BEKS,2019,Q3,-0.35,-34.29,1.33,9.03,-16730000000.0,-0.28,-3.9,-277985000000.0,-4.34,5.1,17.5,3.5,0.0
BEKS,2019,Q2,-0.47,-25.53,1.28,9.37,-34527000000.0,-0.36,-5.01,207763000000.0,3.24,5.1,17.5,3.5,0.0
BEKS,2019,Q1,-0.87,-13.79,1.2,10.01,-65483000000.0,-0.67,-8.71,-1281688000000.0,-19.99,5.1,17.5,3.5,0.0
BEKS,2018,Q4,0.07,171.43,1.11,10.82,9990000000.0,0.04,0.6,949031000000.0,14.8,5.3,15.6,3.5,0.0
BEKS,2018,Q3,-0.55,-21.82,1.12,10.7,-33482000000.0,-0.41,-5.17,119525000000.0,1.86,5.3,15.6,3.5,0.0
BEKS,2018,Q2,-0.57,-21.05,1.07,11.26,-45712000000.0,-0.45,-5.05,139526000000.0,2.18,5.3,15.6,3.5,0.0
BEKS,2018,Q1,-0.51,-23.53,1.02,11.79,-35804000000.0,-0.43,-4.29,-371066000000.0,-5.79,5.3,15.6,3.5,0.0
BEKS,2017,Q4,-0.21,-57.14,0.98,12.3,0.0,-0.17,-1.67,347446000000.0,5.42,5.1,17.1,4.0,0.0
BEKS,2017,Q3,-0.33,-36.36,0.96,12.53,0.0,-0.3,-2.6,-588254000000.0,-9.18,5.1,17.1,4.0,0.0
BEKS,2017,Q2,-0.04,-300.0,0.93,12.86,0.0,-0.03,-0.28,322914000000.0,5.04,5.1,17.1,4.0,-5.666101543678054
BEKS,2017,Q1,-0.62,-19.35,0.93,12.86,0.0,-0.61,-4.84,364019000000.0,5.68,5.1,17.1,4.0,-7.011284434118821
BEKS,2016,Q4,-1.89,-6.88,0.96,13.49,0.0,-2.31,-14.03,-15765000000.0,-0.25,5.1,21.4,4.0,22.492123183250325
BEKS,2016,Q3,-2.0,-8.5,1.17,14.51,0.0,-1.88,-13.77,-733181000000.0,-15.88,5.1,21.4,4.0,161.9542066027689
BEKS,2016,Q2,-10.36,-1.06,1.0,11.03,0.0,-2.13,-93.93,11497000000.0,1.07,5.1,21.4,4.0,-36.0789652825051
BEKS,2016,Q1,-7.45,-2.28,0.79,21.43,0.0,-1.43,-34.77,-41482000000.0,-3.86,5.1,21.4,4.0,82.99595141700405
BEKS,2015,Q4,-10.25,-0.88,0.31,28.89,0.0,-1.85,-35.48,-101101000000.0,-9.4,5.2,17.1,4.0,0.0
BEKS,2015,Q3,-10.93,-0.82,0.23,38.61,0.0,-1.79,-28.32,-288123000000.0,-26.79,5.2,17.1,4.0,-33.7391663227404
BEKS,2015,Q2,-4.02,-3.48,0.28,49.54,0.0,-0.59,-8.12,27753000000.0,2.58,5.2,17.1,4.0,17.64991502791941
